user_id,book_id_list
887600,"662238,2335425,1325745,2370751,254097,2229477,2420390,2251771,463181,534889,2369900,2077927,34134,1769545,8369,1308686,1726863,2254913"
887981,"4018180,2855437,189530,3693037,220837,212216,18628,2473507,2486212,2295424,325835,695393,1836702,145975,531001,272375,2448177"
888051,"2444431,1826163,454658,864807,313613,2966830,466427,2524589,1323856,221591,4379539,4360540,5104732,2532372,4096822,4015780,4764487,4396336,454134,674365"
888250,"2295644,314889,3303,34709,2376005,2486500,522689,2261398,2234878,2371215,2241214,2274734,2334112,214233,2955490,2730538,3692950,529824,3723718,3741781"
888340,"541950,4127287,1088585,2473078,2441836,2458413,2449615,681470,3113920,2407015,722880,2918407,716862,2209477,4530529,2485599,181149,2573241,2448177,321323"
889421,"2220897,4044034,3862258,3843706,2694951,2575827,2300795,3113920,2525634,531550,2407015,1785776,1240867,485757,181149,8467358,8369,2351675,1947821,715"
889501,"2354457,865782,1208914,681470,3113920,625734,7804328,473795,2209477,1764050,361725,305091,181149,272375,1727705,1947821,2042862,220899,2541759,1720918"
890141,"3956962,1325745,661567,119467,2300795,1902534,1785776,170357,306238,1858824,2424516,2534924,2454485,145975,2350708,272375,1118435,8369,28302,2448177"
890810,"3593485,2604797,443493,195752,544198,1957073,2601208,2145184,1288384,463852,431235,126927,420807,473795,3422764,4268908,4642117,2254913,2297476,1653700"
891030,"2354587,572338,126927,1753357,2592020,490598,1902534,2372666,316274,681470,2364305,1121649,800684,431081,186099,1757592,4210483,8369,181149,28302"
891050,"438835,1014065,1119838,1350523,2480706,846648,2230586,1729986,1788424,3893974,1376065,680199,841243,521832,538999,2359436,610508,2042862"
892431,"5220724,126927,2318816,2186305,2077927,1609097,681470,306238,620361,2209477,2303346,2294752,272375,181149,2347744,1074594,1876718,2254913,1385630,1720918"
893610,"885658,479190,4268824,549090,822326,18628,2286863,5220724,2770246,2318816,2186305,490598,196603,1121649,4627999,4160860,2209477,4210483,2347744,308364"
893701,"2534667,2113879,2551169,4629616,2370751,488089,254097,2420390,2458413,722880,2407015,716862,4357555,1314797,2531716,3442753,2580403,1836702,2573241,2454485"
893740,"1281882,1379172,2365403,2145239,1379890,1926874,2478402,1675831,1704365,2142446,2314540,126927,2424516,361725,2347744,2580687"
894651,"1753357,1266045,867246,531550,1785776,2077927,2592020,722880,166554,625734,8467358,1037723,1362074,8369,2101235,4902,2062812,5143300,998313,25357"
895501,"2927122,2927125,2469511,2145233,2124031,181062,3766759,1356484,2340191,104220,2909785,2213219,2435977,4175650,2163229,30117,443473,573666,1812070,5220724"
896780,"2993401,305413,78643,901302,2443673,634493,535707,614887,671011,20,2286863,2368325,145975,1902534,2534924,454134,2209477,709075,1214828,1318691"
898210,"484838,438783,2614362,1271808,2486212,620361,389215,2592020,2407015,1035814,716862,709075,2209477,2524593,305091,2254913,434096,998313,2352976,321323"
898910,"2431941,2145175,113763,37177,1321155,4777021,4870288,5004568"
900980,"2332590,840500,2286120,2229477,2251771,2180196,1281957,2854876,2759493,4779838,5160283,4785340,4625173,5162350,716862,2209477,2351675,2448177"
901800,"872931,1073705,948051,2291085,228024,652552,305368,1771501,678536,2410040,625263,453525,2333836,2344021,616083,2550283,1599232,2604148,2877373,2075668"
902741,"436172,892049,3903655,1716312,3465649,109613,287299,2541804,162,2407896,459648,304729,3174526,117726,439757,2596411,2340095,2470864,7102447,4134907"
904751,"1198693,3713641,2574999,304905,2337097,612394,201132,4317214,171203,2467103,2286863,3113920,2019613,2356900,681470,1350395,722880,8336450,2351675,272375"
905240,"1257072,2437961,1953861,10098,318433,1295449,445181,2436636,132629,2145941,2145940,2460458,2466329,2222518,435871,492747,3984493,316169,2410918,2302083"
905960,"2473078,2575023,2604421,1957553,2486212,3113920,2573241,2209477,3026,433856,428685,2077927,2465924,2524593,2449615,2351675,1037723,166554,2485599,308364"
906351,"840892,522689,1364255,1803048,1207680,2450746,3796555,2019613,473795,3864079,3948250,1037723,4210483,971769"
907890,"4182379,4182373,2249202,2463719,1446974,433856,490598,3113920,620361,1214828,2407015,722880,1858824,709075,1240867,145975,4741888,8467358,998313,220899"
909041,"2473996,1007643,2459173,2575827,867246,2486212,2300795,1918727,5040484,196603,1175321,2465924,716862,2209477,420807,2449615,1240867,272375,1947821,2214808"
910820,"492915,220837,212216,826458,680199,2300795,490598,1858824,1350395,531550,316274,1836702,2454485,181149,1118435,800684,2448177,460012"
911160,"2580029,2291653,5806756,4528615,4173142,4160818,2009757,3534970,2320081,2229477,4582423,103890,2759493,1858824,420807,4338379,428685,10480,1727705,536767"
911951,"2381753,454352,305852,168914,1720302,1354194,1354988,430759,4727866,438811,995220,1724836,424356,2200455,7102447,2375878,1324951,2608002,3419017,289257"
914770,"2485642,2196814,2328822,2563979,520845,2599190,2295424,306238,433856,531550,1383813,4763875,8467358,145975,272375,2294752,2303346,2448177,25357,1273942"
914881,"1389127,1389198,492982,308075,19469,2604995,200414,5260342,1593466,520845,8378,7804328,2303346,2352976,2254913,460012,5143300,2178756,2084357"
915051,"181062,2598546,2334112,33981,1788424,680199,841243,1871112,2286863,2231328,311412,1046376,1785776,420807,709075,166554,5143300,2297476,6609733,364144"
916380,"19415,375088,2572139,1717011,10890,448962,206553,3713917,1871075,485332,2240355,2314540,461780,7804328,531001,2534924,4210483,8369,1727705,23204"
917210,"2367285,2076266,2577789,1225065,2604672,401844,446597,1111069,959643,1235021,2486212,2525634,428685,1027123,2227649,2573241,8467358,4902,458203,1769268"
918810,"2159539,3713641,2381753,2234902,2579670,114116,2360005,2172489,16205,2433469,2351982,3214291,372749,2145211,3986770,2606115,2347573,3180622,2316459,4199560"
919061,"2464141,2523793,2141951,2575827,1918727,2352976,2231328,2071831,2524593,716862,454134,485757,2209477,3770212,428685,2101235,434096,2541759,220899,1319281"
919580,"6217021,846904,4183999,1442680,28060,2599062,2600001,2599190,2587281,2459218,1609097,2019613,1902534,306238,2485599,170357,34134,145975,8336450,998313"
919820,"1202092,2927122,1835984,2603531,886063,2927125,1303351,1257027,484134,5775034,4127287,2601867,578303,2141976,221479,3771304,2444740,2234132,326265,4012597"
920331,"307742,2607835,12920,2430403,123473,2546296,4177156,25345,1092152,2141966,2477548,317035,4019920,123483,3878263,2377697,322474,4154878,4379527,4380253"
920391,"1549182,1086700,12688,426811,505687,509293,2576749,310455,315039,520263,1104175,1790054,1859143,1199109,15148,1670299,145975,25357,481572"
923981,"1004591,452832,873287,2425171,2310192,125882,1703909,573666,1325745,2463590,2486212,531550,2407015,1350395,1769545,308364,272375,2101235"
925950,"626642,2358975,1202451,2288788,3229,3758968,96964,5168293,2145758,317,5075707,5083609,1121649,2525634,103890,4535863,5143174"
926530,"2428706,2462198,2411823,554085,2290898,4151263,3833890,221406,2301998,459282,3113920,2592020,2077927,7804328,5428,1726761,1769545,1101948,4612216,2580687"
927380,"2311691,223335,308500,1799788,658609,2229477,2251771,2301998,2321956,2854876,2180196,2458413,2019613,2759493,4407553,716862,625734,2209477,2351675,2448177"
928131,"805391,1703909,36960,2600001,2599190,2019613,2592020,473795,306238,170357,2364305,2424516,103890,1858824,361725,305091,181149,1074594,2580687,1947821"
930040,"501895,962437,7804328,2295424,1609097,1785776,2077927,2759493,722880,1035814,531001,272375,361725,305091,1101948,1037723,166554,2466103,308364,23204"
931041,"1281169,2311691,163858,2468715,1719602,4528615,2231616,4173142,2606681,3915289,307142,2871811,4387354,4360492,4552675,4570120,2531716,4370920,4558900,4627999"
931121,"1123448,2462198,2226170,4613,2437253,883608,248767,489324,2870602,2358895,307780,3689425,2459173,2899978,3818533,3952816,3891520,2294752,33950,185747"
931170,"1771501,2362532,1670299,2473507,2575827,2300795,317,1798025,2294752,828221,625734,800684,6034,1769545,473795,166554,2347744,971769,2454485,2214808"
931810,"2321956,2458413,2441836,531550,681470,722880,103890,716862,428685,2485599,1037723,272375,8369,181149,5034898,5123941,2595981,2573241,2388640,2454485"
932471,"1689202,1340374,2388642,2388641,3534874,2356900,2295424,5679028,316274,389215,722880,1121649,454134,103890,1769545,3804052,272375,8369,321553"
935781,"1014065,716190,2072520,1350523,2286251,1766131,2343160,2343155,1010860,1326540,2083744,995884,4421068,2256943,438783,2614362,1779866,2113055,2458413,758205"
936030,"3229138,190497,2486596,2573386,3117163,1688636,4606522,716862,4702417,4797373,4025413,305091"
936091,"3593485,2193868,1790920,304729,6664,2486590,97767,312893,2290489,295680,104148,312617,1054227,295702,112306,208428,3908383,520845,2286863,3113920"
936731,"2232342,4102387,18790,2523793,2216349,2575827,867246,2300795,1918727,446229,423051,2465924,454962,3905299,540900,4396822,389215,8369,2214808,1947821"
937710,"431827,2277015,454352,2480215,2196951,2439955,2548843,3219967,2474323,1725442,2484994,430759,843803,2580399,2606101,2407476,2358407,2356725,4300480,2436572"
938961,"3720946,313613,2287273,466427,1122106,4250983,2347597,2759493,1609097,681470,722880,694622,625734,2366149,716862,2598737,4359217,2351675,181149,364144"
940480,"424356,509845,2321956,2286863,2458413,2231328,196603,490598,306238,1726761,420807,317,454134,1769545,1046376,166554,709075,1101948,1679042,567105"
940491,"2473893,2199309,566938,424004,2142446,2141951,458860,1785776,1902534,7804328,1726761,531001,1101948,3956488,4159348,8369,2602435,23204,2580687,1593487"
940840,"2555490,1762704,840500,2286120,2229477,2251771,2854876,1323588,2458413,463181,4572562,2759493,709075,4164553,4705573,7214353,1037723,1074594,1941043,971769"
942651,"522069,28901,2249718,2336768,2182622,1208914,1767256,5168293,822326,2180196,2286863,126927,2019613,2195786,2077927,3740164,4713577,428685,2573241,1727705"
945301,"2026713,2469780,1308930,2177258,1793656,610338,2145558,193783,561929,1379825,3083254,6470851,3901702,4711561,2295631,121112,323188,2855863,4639111,4851823"
945590,"2192677,1862868,186343,2437961,2525028,2051720,4390105,2828299,2543635,2053462,1448194,3138100,1725880,2364500,3802411,3814018,1241511,2368008,3784372,4421068"
946680,"2380463,2314540,458860,126927,453925,1545820,2300795,2186305,610508,485757,1902534,2592020,531550,7804328,8467358,1101948,166554,1037723,2294752,2580687"
946910,"2145207,689461,634493,2443673,535707,2379664,887229,2321956,2599190,1785776,468389,1035814,625734,716862,121004,4600795,5679028,272375,2388640,25357"
947081,"2370782,2651586,2388642,2388641,3534874,3756355,126927,2295424,2318816,1329147,2231328,1609097,1462299,1719751,3886387,2209477,8467358,272375,8369"
947780,"3190045,2240846,4194925,4194886,2284844,2538019,840500,2286120,2229477,4841518,4841524,2019613,2759493,2878168"
948391,"1779866,2231328,485757,317,2424516,389215,1727705,2407015,2541759,420807,1035814,454134,208032,716862,2209477,2485599,181149,998313,2352976,321323"
948880,"2251382,316084,4341919,3986713,2286863,2486212,2356900,1785776,5428,2363576,4374676,2449615,716862,420807,2209477,305091,2351675,181149,1074594,1720918"
948991,"1738,173943,1552723,2587276,310604,485635,4127287,443924,5378,306303,1298829,318608,2341532,2770246,2599190,1856383,1769545,181149,6122593,28302"
949831,"6841975,434197,417451,1057629,254048,97767,119516,2145175,113763,15235,632196,37177,323658,446229,485757,716862,1720918"
950351,"2550430,2271936,2486500,310397,444586,650027,2145814,2433469,2042751,2290887,2248763,2371214,3207682,4400638,2436342,2477640,5040484,4707820,4873813,4582531"
951281,"2261390,2221788,2145939,1128716,2321956,2458413,1796985,1462299,6892,2587281,389215,2534924,2595206,2485599,272375,181149,5679028,316274"
951331,"975284,5133061,117981,674969,1670299,410990,2473507,306238,2364305,420807,343822,625734,428685,1858824,2254913,5143300,2448177,460012"
952011,"223969,1918727,389215,1679042,1350395,4902,1785776,1720918,253112,306238,2178756,722880,5428,454134,625734,709075,428685,8369,1074594,25357"
953010,"200343,2893579,2993446,2993449,2332855,3758968,1079,2854876,5220724,2077927,438256,2209477,145975,2062812"
953601,"1349315,1940845,2462785,3758968,2939986,4233130,3857701,220837,826458,18628,2854876,2186305,2759493,490598,4309798,4839373"
953640,"436976,481532,4341919,453925,2142446,458860,2231328,2693061,7804328,2369259,531001,879023,361725,1101948,2101235,2254913,1074594,2580687,567105,1653700"
956911,"2239278,677013,4127047,2131332,2450614,1446974,2486212,126927,433856,2407015,4745218,2524593,428685,2573241,1037723,181149,1098150,2351675,2352976,308364"
957521,"652552,2332557,1242430,16131,437626,2599190,722880,1035814,4887496,1858824,389215,709075,1118435,2303346,2294752,2349719,567105,1653700,1385630,364144"
958620,"443298,466401,494292,2356900,216878,306238,1798025,1121649,1856383,1035814,1968152,420807,2534924,473795,1118435,23204,6609733,2541759,715,481572"
960610,"20463,113666,202419,497335,2470824,4127287,2580673,2537878,477596,4199539,3917047,708439,2473078,24592,4400638,822326,2214811,4707820,3113920,4393630"
961291,"1210137,2142446,20,424004,2186444,1545820,453925,458860,2368325,446229,2231328,1609097,722880,454134,531001,1101948,361725,166554,2580687,23204"
961900,"1352957,2232342,3758968,2553809,2300795,1918727,463181,490598,2465924,681470,1240867,1726761,305091,2294752,181149,8369,2214808,1074594,1947821,220899"
962131,"2484994,2830777,2553804,1299466,2300189,2580688,103829,549454,2580522,2186444,2694951,2215170,507057,458860,5220724,1796985,3756355,625734,1345763,1245630"
963080,"4075,2392387,2300795,1360858,2287749,463181,2599190,2077927,1902534,681470,1726761,1035814,2294752,2303346,1037723,181149,8369,434096,220899,3026"
963330,"4268824,4268950,1128716,2145939,1360858,6892,1609097,531550,4210483,216878,485757,454134,420807,317,4374667,8467358,2101235,828221,2541759,715"
964710,"1298799,1705482,1809437,2404069,2486212,2318816,2231328,681470,1726761,5428,473795,1037723,2303346,305091,308364,715,4902,25357,1720918"
965000,"2309327,130794,2360090,3753439,102172,452636,176067,546793,327479,777304,524371,448568,453631,440848,2456236,1361273,2578149,310407,1921356,17433"
965420,"449767,1819867,2371381,443744,6147133,2560626,4296016,931342,3728899,4875469,4882597,5045863,5072977,5019895,1279697,2193244,4364653,5134795,5139526,5187751"
965821,"2407430,2186305,485757,681470,317,490598,473795,1101948,1035814,1679042,1727705,1612347,6609733,2178756,361725,2485599,145975,2294752,2580687,2062812"
966420,"2088040,2381753,165290,119518,2182042,124159,2603121,1049002,2553756,3956962,445181,2870632,35842,208467,2312450,2855437,963525,2191231,1476659,2608564"
966600,"840892,168663,522689,1364255,2485171,2453318,2353926,2212314,213395,1383813,3878872"
966821,"2374468,1325450,2537825,2214811,2391765,1446974,3113920,2300795,681470,2424516,2573241,828221,2077927,6892,709075,1121649,2524593,2449615,1118435"
967380,"251193,323128,1299510,1877459,840500,2286120,2180196,5220724,2770245,2441836,317337,2372145,2463719,433856,681470,716862,323176,709075,2442749,828221"
967761,"2360253,850815,2358975,673515,1792614,2587259,1353597,2596683,2230784,2291085,845640,2246219,2260524,541289,1957553"
969571,"4300096,212216,18628,437626,2463719,5220724,625734,2494131,4496476,2524593,858221,1118435,305091,2349719,520841,3026,364144,1385630"
971740,"2627,1202451,2427684,2543635,2323741,2248860,3859123,99345,281427,2855779,448962,167,6653875,2114690,845083,473795,2372666,145975,455766,2062812"
972550,"1239451,1197767,1050740,2145691,448279,2214885,2573192,163101,430839,2249202,962437,1271808,2463719,5084155,1769545,473795,2466103,253112"
972761,"168799,130794,175,1720302,2375739,2463179,624361,316995,4183999,2286863,1229855,2300795,1918727,722880,2534924,1350395,5679028,316274,5194960,5143300"
972771,"2409026,1331543,3001768,2204362,2231616,227736,995923,2301657,2320595,324739,2377703,3228499,2427280,2600001,2599190,2759493,103890,428685,166554"
972910,"2462198,2462785,811226,18790,625273,2141951,1871112,1270359,2473996,2189592,1812070,2216349,867246,2465924,1240867,193965,2455208,2214808,1947821,2141878"
976331,"1292123,4127287,2324755,916562,584,1703687,479765,2279114,846076,2286863,2486212,2186305,722880,2525634,4881385,2580437,625734,3745471,2352976,272375"
976641,"1235522,2388279,2607227,2391765,2214811,1446974,2458413,2286863,2077927,722880,2525634,1121649,2524593,4374676,5056450,2351675,2294752,272375,434096,2352976"
978800,"2287669,450096,6664,22714,537279,3114184,1782987,319131,172609,1002450,233184,2545812,4421068,4435171,201132,3843706,2601138,2575023,3026,1785776"
979551,"850070,223969,1840292,526989,2443673,535707,1360858,2294752,2186305,2592020,2424516,722880,485757,127844,2303346,4210483,8369,434096,1214828,868187"
979950,"2425171,3959167,3862351,2986156,4296223,2407015,2525634,4399399,4884406,4676779,5020540,5043550,4697119,5098864,5075311,5134171,4296256,1097751,2209477,2351675"
982911,"2277015,515301,2220482,2991862,2249202,2563979,1239169,2186305,490598,6892,2407015,1769545,2209477,2294752,2351675,2254913,998313,3026,868187,321553"
983161,"2485642,430797,2196814,114252"
984361,"1271808,2463719,2599190,1785776,6892,2407015,2534924,103890,4712386,420807,2129220,305091,1101948,145975,2254913,5143300,709075,2349719,460012,1385630"
984841,"681803,466221,1719602,314475,675671,472308,3959134,2544252,323190,306238,313096,2436952,431256,1101959,2577962,6034,2042862,715,2950720,119723"
985691,"709360,2463590,1762258,1325745,2407430,5260342,2311660,1304930,2599062,800684,1612347,2178756,2129220,1757592,166554,1118435,2349719,460012,3026,321553"
987391,"2427402,261421,3229,2828299,941736,3758968,2514,1924242,2316151,2163456,2272173,212216,220837,18628,2600001,11936,126927,2607471,145975"
987490,"962441,501895,2368325,2600001,11936,18790,2523793,867246,2186305,1796985,1918727,3756355,2424516,620361,306238,828221,10480,625734,1240867,868187"
987630,"2246328,2463099,2324932,2348877,2451728,994013,870679,2521439,3911110,1035814,3788971,420807,166554,1101948"
987740,"2291710,1046540,321298,584,408094,524371,120035,866527,1703909,4379539,2300795,446229,272375"
989831,"2808394,2470824,2434638,873230,680199,1753357,2854876,2599190,6892,2759493,1350395,431081,428685,166554,2485599,4210483,181149,2101235,28302,2062812"
990320,"1198039,2588281,811226,18790,1871112,2473996,1812070,2189592,2216349,2575827,867246,2300795,1918727,2465924,620361,1240867,625734,1727705,1947821,2141878"
991020,"487199,3795157,2238737,2379471,100794,3913870,3778957,2531560,4296232,2316452,840500,2286120,2180196,1281957,2469397,3996130,4152424,6666640,2666872,3442753"
991841,"2563979,2295424,3756355,2186305,1785776,490598,681470,433856,1726761,1035814,454134,625734,1769545,716793,2209477,2254913,2351675,998313,1727705,1214828"
994751,"2266647,2277007,2578023,2892187,305554,2604421,2391765,2286863,1446974,1918727,2525634,317,2573241,2407015,722880,2524593,2449615,485757,428685,2214808"
995290,"528,2993401,2930500,126145,2409863,310397,188566,444586,650027,1803048,1323655,2195039,2871823,319027,4145596,1380964,2578149,3693046,1226634,3841930"
995380,"2129358,989990,31876,1121649,196603,476483,4691437,145975,716862,2209477,1098150,473795,181149,2352976,1074594,25357,1273942,17761,481572,715"
995920,"2123914,430759,3605146,443473,2321956,2286863,931342,1462299,485757,1350395,4025416,1769545,7804328,1046376,2209477,272375,305091,8369,181149,2349719"
996461,"958744,2594395,2226773,202419,3783127,2348085,2467103,2286863,2599190,2370751,11936,2209477,2303346,389215,3113920,681470,722880,2534924,4631950,434096"
997291,"2855188,1541450,3877726,822326,2575827,2300795,1918727,3113920,2407015,2077927,1240867,454134,103890,2303346,305091,3026,1074594,8369,2214808,220899"
998431,"621089,2473996,2600001,1871112,11936,867246,2300795,1035814,531550,1350395,1727705,361725,2465924,1240867,19580,685485,204747,379974,2427301,1356828"
998640,"2274857,1366582,1267118,166031,722868,530,2285934,1354194,2480215,2955475,2580493,538815,3956962,2608413,227736,4177156,4167343,1726407,2576730,3448543"
1000320,"1779771,321186,304786,4370989,2486212,2600001,2599190,254097,2019613,306238,485757,103890,389215,428685,8467358,473795,1947821"
1004420,"415746,575257,840112,2140797,460840,672477,2330095,1120261,3756355,4706281,4798222,1121649,98927,261726,294371,730269,503815,427066,2534015,1823850"
1004511,"1764306,38531,273772,200343,2256249,319981,4421068,491383,2614362,2259490,826458,1033732,1799031,2424516,1858824,2592020,181149,1046376,1118435"
1007560,"2231328,2600001,11936,3756355,1902534,1785776,1968152,473795,1612347,1035814,2534924,420807,8467358,1046376,2303346,8369,2254913,2349719,364144,481572"
1009530,"1270371,2334798,372749,3730510,1235047,2041169,2598066,1957553,2486212,2300795,4615630,420807,1876718,2209477,2351675,2573241,1612347,1125574,611037,1709068"
1009900,"508017,2579670,319502,2553402,2261318,610349,2307798,2321956,2458413,2186305,716862,446229,1785776,681470,722880,103890,420807,709075,2485599,2351675"
1010000,"3219967,2321869,493188,512468,4300480,573120,2083260,4340614,1376128,691004,1000384,5220724,463181,317,10480,6034,4625173,700116,166986"
1011130,"2145221,2053444,5945929,2605174,2458413,2486212,2231328,1769545,2587281,473795,2459218,681470,2372666,420807,3846319,1350395,2303346,305091,1118435,2101235"
1016150,"1786160,447854,526980,3276145,27691,1773851,1828900,1903080,1281393,576114,1448340,618530,315461,576713,3093724,577600,1598877,2425541,40125,660134"
1018661,"2854909,2989726,2404069,2348085,2180196,22476,2301271,1446974,2486212,2295424,2019613,2407015,2524593,1035814,454134,1769545,1350395,308364,2101235,434096"
1020080,"2525028,2320592,2325624,624361,4421068,4763704,4621750,2380463,2113055,2131332,2600001,2599190,11936,4387630,4683490,4644349,428685,4572562,2209477,272375"
1021191,"2230784,2291085,514519,2463138,2196954,2270598,851445,2354889,685062,1205539,2374000,875488,2377702,2188082,866027,179746,1166663,2443973,1497394,4136977"
1021371,"3229138,1876770,460830,719748,435265,2575859,994621,1739899,461042,484134,532060,453395,1326027,2476278,27661,445171,165234,113763,2523791,2578021"
1023531,"958744,2594395,2474323,320525,27908,113763,811226,2855779,37177,2147773,4233130,2300795,709075,2129220,1035814,2245398"
1023720,"1211048,166897,321298,1742494,568079,2407430,2300795,33078,5679028,6609733,2297476,389215,121706,318762,5143300,481572"
1024610,"458860,2214811,2286863,2231328,2604356,722880,2407015,7804328,716862,531001,2449615,361725,317,1101948,828221,2573241,2448177,2580687,1653700,567105"
1024840,"140666,2254567,4390105,3819022,466560,126927,473795,681470,485757,722880,420807,1350395,4729183,361725,2303346,460012,1679042,2388640,5143300,521228"
1028111,"402609,1848808,545784,2286863,2770245,1593466,2600001,420807,1035814,1769545,716862,2303346,1293017,221778,2254913,481572,2350989,2541759,1319281"
1029081,"1202092,2358078,186343,1339705,223969,478631,269511,624361,2601867,3444604,304987,479829,431242,4044034,455598,2553365,450195,31099,2988286,24722"
1030781,"1657984,1132532,1306521,4370989,568079,2214811,1249821,31876,2486212,2525634,2573241,4025416,25357,316274,389215,468389,1035814,4564129,8467358,8369"
1032260,"1265544,465517,644718,2460999,2463719,3113974,3727786,4666078,2599190,681470,709075,2378214,2378216,2590946,420807,1726761,2209477,1037723,2254913,5679028"
1032311,"1318253,172731,852291,1803048,493936,1207680,3462172,4187392,958452,1785776,4812769,5083609,4199395,4643818,4795015,2308811,5058586,305091"
1033131,"36206,1300900,2248720,2486212,2356900,2295424,126927,2300795,1902534,317,2424516,5679028,2592020,800684,33078,2209477,468389,2347744,2214808"
1034181,"1651678,2539322,484504,311412,1046376,485757,8378,2525634,722880,1856383,2524593,389215,1118435,2351675,2573241,2254913,567105,536767,1720918"
1034241,"1862868,503972,1905092,5690488,2473078,1880307,822326,2391765,2286863,1446974,2525634,2407015,6892,2524593,716862,1037723,4210483,308364,2541759"
1035941,"5948554,1259799,1082546,2579707,2145575,2279405,2603054,880422,850516,2575827,317,454134,1035814,307438,255819,2209477,2351675,2214808,2239955,218867"
1036511,"850070,677106,309512,426128,2472795,2388641,2368325,1266045,170357,34134,321076,306238,473795,2485599,2388640,253112,625734,7804328,186099,323176"
1037521,"891990,2146679,32361,18863,2145175,132123,324741,2149094,554261,1128716,197848,1836702,145975,2587281,1785222,1727705"
1038980,"2292889,562695,480547,5233441,1968033,2193265,3999829,273772,5133061,197849,1339693,432435,397490,7739588,502892,436461,2598546,675401,654190,1892505"
1040351,"2324521,281917,261768,2205227,2351682,2196814,287299,480547,1363237,1267866,2525028,1469286,221843,658891,2461063,315096,320187,5178079,12190,509925"
1041480,"2141974,531308,1345763,311412,2424516,1726761,463212,1046376,420807,4210483,7804328,253112,1858824,1037723,8467358,1806628,1074594,5143300,536767"
1042271,"2129358,2732232,2476202,2232342,300590,2590911,2466552,3419017,4353676,3834139,4021852,4555315,3825874,4729192,2317613,2249490,2240065,2572118,3708721,4794751"
1042581,"2226664,2463099,2531629,1380964,4311001,2332590,2054930,2530662,2229477,2251771,2469397,2854876,840500,2286120,1281957,2180196,2759493,3848248,2599190,2374500"
1044240,"2380254,493188,195772,131005,450235,1716212,248767,3723718,2300795,1726761,2294752,389215,1350395,1035814,8467358,2303346,272375,181149,2247538,2388640"
1045160,"572338,568079,449150,2356900,2303346,2349719,5679028,2592020,1902534,103890,2424516,716862,2247538,3897943,361725,2294752,2371952,2101235,1720918"
1049140,"2141936,2254200,2300478,995220,117726,221653,492513,2406699,286907,34134,681470,2019613,828221,10480,531550,1785776,103890,450395,3299719,145975"
1052860,"32906,3803170,4205122,5193817,3857701,2180196,2019613,2186305,5020432,5020435,5020438,5075710,2651750,4357837,4749727,4865845,4775500,5075806"
1057520,"1763962,891990,522069,255922,147,261421,987538,726384,4177156,1759771,2347354,3859123,2348085,691004,459282,565234,3756355,1796985,2318816,463181"
1057560,"1352954,1670299,2854876,2441836,1609097,1858824,620361,1462299,145975,800684,2534924,1383813,1726761,103890,1350395,468389,361725,2294752,316274,220899"
1059791,"109613,3156229,2713521,3784423,2600001,464534,2599190,463181,2364305,1785776,2019613,306238,7804328,103890,531001,361725,166554,2580687,1947821,23204"
1061061,"2405353,2145261,2939287,4827193,3276232,1118828,402609,858347,1802662,24722,1325745,671011,545784,485757,1046376,1785776,253112,1037723,2303346,220899"
1061241,"1730510,472957,845069,175531,2424768,827586,38888,4090519,445537,490598,485757,681470,2424516,389215,8369,1953751,4682401,5914828,1890708,1074594"
1066630,"2334114,1071448,2351683,2388300,3912937,962441,501895,2600001,2370751,11936,1828235,1266045,1035814,186099,272375,2254913,2352976"
1067380,"166031,3593398,214961,2348085,125912,1360858,2287749,2318816,364144,2371625,473795,722880,625734,1118435,1769545,305091,2294752,1074594,2254913,567105"
1067900,"415746,2478337,638240,424004,1130783,1704539,2142446,453925,458860,531001,1785776,1035814,7804328,2424516,361725,272375,28302,23204,2580687,1593487"
1071490,"3162688,2231328,2019613,446229,1902534,2592020,1785776,311412,1121649,625734,2372666,1035814,473795,1350395,2294752,305091,4210483,181149,460012,1653700"
1072081,"2146606,1377726,2482461,4300483,3758968,4421068,4621750,2864014,2876893,840500,2368325,2019613,2195786,4614631,2759493,1902534,4788577,463532,1243021,272375"
1073700,"1830004,2251427,1952516,22714,2470819,3561412,2936857,3127837,844744,3825865,2922232,2606735,4351180,4691437,2454074,4874995,5000104,2382568,476224,2303842"
1074821,"699036,163106,2854909,2145394,4173142,3839527,2327399,3561487,2382659,1780582,3459604,2552069,1329578,2597822,3228934,2351778,2347597,4535863,4025416,4555573"
1074840,"319019,27908,176067,448878,209815,100475,1782987,4119634,397490,2231609,2878855,175531,19373,500989,175455,1298393,1046901,2301919,2610498,461712"
1075851,"3465649,2334477,3405,2231328,2575023,1609097,485757,490598,722880,1046376,420807,716862,166554,2209477,4210483,2347744,181149,2351675,1214828,253112"
1076060,"2443673,535707,2486212,1360858,78426,126927,716862,103890,2209477,1121649,420807,181149,1350395,1037723,145975,272375,2352976,308364,2541759,321323"
1076441,"6222,3135958,9695,498990,389215,1612347,2461,200014,327993,8467358,4319170,8369,2254913,5679028,567105,868187"
1076560,"958744,1332548,1670299,2880550,2473507,490598,2371625,1858824,1806628,722880,531001,1148843,428685,2347744,253112,1214828,2178756,800684"
1076591,"31099,1968147,31876,11623,2077927,4601407,476483,420807,2303346,8467358,1074594,8369,1968152,17761,25357,220899,2541759,1273942,715,481572"
1077200,"2409026,2204362,2352698,2303666,4528615,239373,995884,2054930,680199,1271808,2406048,2463719,2370751,254097,11936,2759493,971769"
